Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date
5.0 out of 5 stars,AMG,https://www.amazon.com/gp/customer-reviews/R13GPKRW7R7OHZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Love the chocolate and the price.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 7, 2018"
5.0 out of 5 stars,Dfresh,https://www.amazon.com/gp/customer-reviews/R14MM6NTNW14BF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Love,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 1, 2018"
5.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R2C9RUTFZT4KE1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Lindt Lindor Dark Chocolate Truffles,Soooo Delicious. Love 'em.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 1, 2018"
5.0 out of 5 stars,GS,https://www.amazon.com/gp/customer-reviews/R1J1Z54RS3GZ65/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Excellent product - I love it - Quality!,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/6fe48553-f8c3-4ea6-9dd4-26e336b73ea0._CR0,0,500,500_SX48_.jpg","Reviewed in the United States on February 1, 2018"
5.0 out of 5 stars,PINON,https://www.amazon.com/gp/customer-reviews/R4NXKK1SXH5DG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Love,Family loves these.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 1, 2018"
4.0 out of 5 stars,K^2,https://www.amazon.com/gp/customer-reviews/R1H9JGQ32CRNOU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Four Stars,Very nice value.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 30, 2018"
5.0 out of 5 stars,Leviathan23,https://www.amazon.com/gp/customer-reviews/RTZW2NTH7NVJJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, guess i liked it too much,Ate all in 15 days.. i.e. 4 per day. guess i liked it too much..,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 29, 2018"
5.0 out of 5 stars,Randolph Weese,https://www.amazon.com/gp/customer-reviews/R2ET5DMK3P41BT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Very nice chocolate and truly enjoyable.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 27, 2018"
5.0 out of 5 stars,Sharon Grindstaff,https://www.amazon.com/gp/customer-reviews/RD8WRZVJFO9AI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Creamy and delicious,The chocolates were creamy and tasty. I ordered the same product from another company and the chocolates were below the Lindt standard. Delivery came before the expected date,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 27, 2018"
5.0 out of 5 stars,Joyce T,https://www.amazon.com/gp/customer-reviews/R20GG1EYGYIUBE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Definitely worth buying!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 25, 2018"
5.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R19YXMN1NTALDY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, So Good,Perfect addition to my holiday gift baskets.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 24, 2018"
5.0 out of 5 stars,Novice gardener,https://www.amazon.com/gp/customer-reviews/R2OFMB0UQZWX3M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Decadent...simply decadent,Decadent...simply decadent. There's not a better creme filled candy made...period! The only candy I'm willing to pay $10 per pound for.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 24, 2018"
5.0 out of 5 stars,ed,https://www.amazon.com/gp/customer-reviews/R3W0OXDBNXRZC0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, But great candy.,I little pricey for what you can get them at the local supermarket. But great candy.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 20, 2018"
5.0 out of 5 stars,Kip Davison,https://www.amazon.com/gp/customer-reviews/R110XO0EZ79JET/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Doesn’t get any better than that,"Dark chocolate!
Doesn’t get any better than that!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 17, 2018"
5.0 out of 5 stars,JCS,https://www.amazon.com/gp/customer-reviews/RPPU5GK2HG43Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, nom nom,Om nom nom nom,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c2e8dcd3-4f6e-4313-9ceb-263faa7f840d._CR0,0,500,500_SX48_.jpg","Reviewed in the United States on January 17, 2018"
5.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R3YNXAPZFUEVC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,good taste,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 17, 2018"
5.0 out of 5 stars,Alex,https://www.amazon.com/gp/customer-reviews/R18K3IRX6G2E5U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,"my second order like the brand ,great package, for my guest to snack on",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 15, 2018"
5.0 out of 5 stars,Nancy,https://www.amazon.com/gp/customer-reviews/RRSWL3297OV5M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Great value!,"My favorite Lindor truffle, not to forget a great price!",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 14, 2018"
5.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R2AW0G8BN1KLIN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 13, 2018"
5.0 out of 5 stars,KC,https://www.amazon.com/gp/customer-reviews/R293U6LF1Y57QX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Gave them to my Dark Chocolate loving mother who loved it. She treats herself to one a day. Delish!!!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 12, 2018"
5.0 out of 5 stars,Devilfan,https://www.amazon.com/gp/customer-reviews/RTHGAIOE6SIT6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Delicious!,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 10, 2018"
5.0 out of 5 stars,Charlie,https://www.amazon.com/gp/customer-reviews/R3M2QIHM7EUN8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,very good,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 9, 2018"
4.0 out of 5 stars,Zibberzoo,https://www.amazon.com/gp/customer-reviews/RVZ4Z6HIE5X17/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, The family loves it!,"The family loves it! Even though the price is a high compared to other alternatives, the price via a 60-count box is much less than most good Christmas-time drug store sales for the same amount.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 9, 2018"
5.0 out of 5 stars,jessie,https://www.amazon.com/gp/customer-reviews/R27G5GR00YAG0T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,good,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 8, 2018"
5.0 out of 5 stars,Nichole Cassell,https://www.amazon.com/gp/customer-reviews/R3PVJCHLFDMRRI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, As Advertised and Delicious,"As advertised. They might be a smidge smaller then ones you would buy in smaller quantities, but it is difficult to tell. In the end chocolate is chocolate and it is always delicious.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 3, 2018"
5.0 out of 5 stars,Charmsabout,https://www.amazon.com/gp/customer-reviews/R1A0AHS57O7HNO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Great Christmas gift for dark choc lovers!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 1, 2018"
5.0 out of 5 stars,Donna E. Shelgosh,https://www.amazon.com/gp/customer-reviews/RV2VX85LXSO9W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,So yummy,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 31, 2017"
1.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R23G9A8JU6JC43/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," I was disappointed, 1/2 of the box was melted when it ...","I was disappointed, 1/2 of the box was melted when it arrived on my doorstep.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 30, 2017"
1.0 out of 5 stars,V&G,https://www.amazon.com/gp/customer-reviews/R3P6Q4YXLKEDRJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Very disappointed that they were melted,Very disappointed that they were melted,"https://images-na.ssl-images-amazon.com/images/I/81iKJ0S1ifL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 25, 2017"
5.0 out of 5 stars,Lisa,https://www.amazon.com/gp/customer-reviews/R138KA9ROESUOE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Love this chocolate. Arrived in great condition. A+++++,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 24, 2017"
5.0 out of 5 stars,Jane8456.,https://www.amazon.com/gp/customer-reviews/R1N3XSMJZGA99V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Bought for my office and everyone loved them.,Delicious. Bought for my office and everyone loved them.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on December 16, 2017"
1.0 out of 5 stars,Marty,https://www.amazon.com/gp/customer-reviews/R2YDUFXAEWP4KD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, below standard product quality,"The quality of these chocolates we have received recently are below standard. The packaging appear fine from outside. However, inside the truffles have spilled out of the balls and there appears to be mold/fungus on some of the balls. We had ordered 2 boxes and both boxes had the same problems.

We had bought this product a few times earlier and they were fine, But not this time.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on December 16, 2017"
4.0 out of 5 stars,Jennifer,https://www.amazon.com/gp/customer-reviews/RZJ7AEY2YOULZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Issue with Melted Chocolate,There was a partially melted unwrapped chocolate at the bottom of the box. It melted onto about a dozen of the wrapped chocolates.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on December 13, 2017"
5.0 out of 5 stars,Max G.,https://www.amazon.com/gp/customer-reviews/R2LI8QA71KO4ZH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Best chocolate ever. Good price,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c888a5b8-8540-43fb-bfe9-5ce83c57c9c2._CR1,0,498,498_SX48_.jpg","Reviewed in the United States on December 11, 2017"
5.0 out of 5 stars,Cheryl Jacobs,https://www.amazon.com/gp/customer-reviews/R6281UT5GF47M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,very good to give kids one for a treat,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on December 10, 2017"
4.0 out of 5 stars,Good Bird,https://www.amazon.com/gp/customer-reviews/R2VXS2PKUYD4AC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Four Stars,Great truffles,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 9, 2017"
4.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R34CO4IKV5HB21/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Four Stars,Some of the chocolates are melted.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 6, 2017"
4.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R1493G0BISGP2K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Melted,Melted when near heat source.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 2, 2017"
5.0 out of 5 stars,Shari S.,https://www.amazon.com/gp/customer-reviews/R1YHGBEABTCFKL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Excellent candy. But don’t order in the summer,"Excellent candy. But don’t order in the summer. Stupid mail carrier left it on my front porch in Texas in the summer heat, entire box melted into a big blob.

Not Amazon’s fault ! But I will only order in the winter from now on. Best candy out there for dark chocolate lovers who don’t want to spend a fortune on the highest end chocolate. Yummy !",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 26, 2017"
5.0 out of 5 stars,L,https://www.amazon.com/gp/customer-reviews/R29A350QRQXA86/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Nice as always,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 25, 2017"
5.0 out of 5 stars,A. Shirl,https://www.amazon.com/gp/customer-reviews/RBIWMP3XPJVLC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Lindor dark truffles.,"The product arrived promptly and is delicious. I want to buy two more packages as gifts. but I notice the price, in the span of three weeks, has risen 50%. Can you explain this? I can't afford to buy it at the new price.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on November 21, 2017"
5.0 out of 5 stars,Steve S,https://www.amazon.com/gp/customer-reviews/R1ETQVFBARXV24/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Great price, handy box","Lindt's dark truffles are beloved by even those who claim not to like dark chocolate. The box it comes in makes for an easy candy bowl, too!","https://images-na.ssl-images-amazon.com/images/I/713DjgC3XJL.88.jpg  
","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on November 19, 2017"
5.0 out of 5 stars,Michael Jin,https://www.amazon.com/gp/customer-reviews/R3T3Q9Y7CUST7Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Yum.,Yum...,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/183adeed-248f-46af-a82a-26f9f199da7e._CR0,0,499,499_SX48_.jpg","Reviewed in the United States on November 17, 2017"
5.0 out of 5 stars,Marty B,https://www.amazon.com/gp/customer-reviews/R3N37A7U3Y7MKM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Lindt LINDOR Dark Chocolate Truffles,Always good!,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on November 15, 2017"
5.0 out of 5 stars,Johnny Gannalo,https://www.amazon.com/gp/customer-reviews/R39P70TWOFE2A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Yummmmmmm,What is their to say other YUMMMMMMMM!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 14, 2017"
5.0 out of 5 stars,boxr,https://www.amazon.com/gp/customer-reviews/R3EW5BW75VM8TI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Delicious,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 12, 2017"
5.0 out of 5 stars,Amy,https://www.amazon.com/gp/customer-reviews/R36U1BWS4H5842/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Favorite chocolate.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 11, 2017"
5.0 out of 5 stars,tparker24,https://www.amazon.com/gp/customer-reviews/R13QPWGVCD4QCG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Delicious!,These are delicious! And you get 60 of them.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 9, 2017"
5.0 out of 5 stars,Carolyn Searle,https://www.amazon.com/gp/customer-reviews/R3IND6C1OEQARQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Yummy Fark Chocolate,I have these to my colleague at work when I retired since she loves dark chocolate like me. Just a little something on her desk to think of me!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 9, 2017"
